Country,Year,Electricity_access,Adj_savCO2_damage,Exports,GDP_per_capita,Imports,Inflation,Primary_school_enrol,Secondary_school_enrol,Unemployment_rate_male,Unemployment_rate_women,Co2_prod_tonnes,Income_classification,Life_expectancy,Internet,Population,Regime_type,Rural_population,Urban_population,World_Regions
Cote d'Ivoire,2006,60.17105263,1.001084573,52.36758894,949.9758279,42.70214102,2.467191486,68.51096344,,,,6.811,Low income,50.561,1.524900791,18754914,Electoral Autocracy,54.348,45.652,Sub-Saharan Africa
Cote d'Ivoire,2007,55.41978073,0.890298631,47.22598261,1062.556918,42.21164881,1.892006293,68.98220062,,,,6.537,Low income,51.091,1.8,19171250,Electoral Autocracy,53.929,46.071,Sub-Saharan Africa
Cote d'Ivoire,2008,60.3,0.77507532,47.11608733,1240.614893,40.15876601,6.308527692,72.73876953,,,,6.592,Lower-middle income,51.682,1.9,19605568,Electoral Autocracy,53.509,46.491,Sub-Saharan Africa
Cote d'Ivoire,2009,57.31427383,0.666328349,50.85444236,1215.166785,39.92478737,1.019504577,71.83100128,,,,5.514,Lower-middle income,52.313,2,20059147,Electoral Autocracy,53.09,46.91,Sub-Saharan Africa
Cote d'Ivoire,2010,58.28188705,0.828967552,50.63264302,1213.113,43.3267912,1.226456121,,,,,6.064,Lower-middle income,52.964,2.7,20532944,Electoral Autocracy,52.67,47.33,Sub-Saharan Africa
Cote d'Ivoire,2011,55.8,0.884105122,53.8199572,1208.583199,37.33487399,4.912433951,79.69288635,,,,6.342,Lower-middle income,53.62,2.9,21028652,Electoral Autocracy,52.249,47.751,Sub-Saharan Africa
Cote d'Ivoire,2012,55.8,1.113093521,48.9288579,1243.273487,44.74561787,1.304511199,82.73464203,,7.1,7.3,8.339,Lower-middle income,54.271,5,21547188,Electoral Autocracy,51.828,48.172,Sub-Saharan Africa
Cote d'Ivoire,2013,61.32735825,1.155880218,41.53105069,1415.871694,38.59577894,2.581170373,83.99137878,,3.6,5.1,9.526,Lower-middle income,54.906,12,22087506,Electoral Autocracy,51.407,48.593,Sub-Saharan Africa
Cote d'Ivoire,2014,61.9,1.083060602,39.27465106,1561.464413,34.37059715,0.448682077,86.80014038,38.93740082,,,9.739,Lower-middle income,55.508,19.2742298,22647672,Electoral Autocracy,50.986,49.014,Sub-Saharan Africa
Cote d'Ivoire,2015,62.6,0.850458617,27.35560794,1972.545683,25.36017485,1.251499548,90.65904236,42.45389175,,,9.405,Lower-middle income,56.065,38.44000017,23226148,Electoral Autocracy,50.556,49.444,Sub-Saharan Africa
Cote d'Ivoire,2016,64.3,0.741019529,24.59506751,2013.381448,22.92053504,0.723178458,95.88668823,45.03580856,2.1,3.4,11.798,Lower-middle income,56.567,41.20781493,23822726,Electoral Democracy,50.119,49.881,Sub-Saharan Africa
Cote d'Ivoire,2017,65.6,0.790852169,24.92012188,2111.026557,23.62065644,0.685881065,98.3680191,48.44684982,2.9,3.9,11.86,Lower-middle income,57.017,43.83992085,24437475,Electoral Democracy,49.674,50.326,Sub-Saharan Africa
Cote d'Ivoire,2018,67.17237091,0.808884053,22.64068269,2314.050958,23.42680369,0.359409031,99.79975128,51.02666092,,,12.514,Lower-middle income,57.422,37.54653613,25069226,Electoral Democracy,49.221,50.779,Sub-Saharan Africa
Cameroon,2000,41,0.671496033,25.90820941,651.6102592,24.94465955,1.22719013,85.20452118,27.57543945,,,3.346,Low income,,,,Electoral Autocracy,54.458,,Sub-Saharan Africa
Cameroon,2001,46.2,0.685689034,25.83939588,651.6705781,28.28572047,4.419772459,100.8117294,32.38817978,8.2,6.7,3.325,Low income,51.222,0.277051322,15928910,Electoral Autocracy,53.861,46.139,Sub-Saharan Africa
Cameroon,2002,44.06614304,0.631814477,24.2969004,711.2293537,27.54591723,2.834422601,100.8028183,28.21961975,,,3.324,Low income,51.536,0.360871584,16357605,Electoral Autocracy,53.262,46.738,Sub-Saharan Africa
Cameroon,2003,45.16857147,0.568941758,20.92778439,867.9035455,25.71369995,0.623163557,100.92099,29.79597092,,,3.698,Low income,51.908,0.587622611,16800869,Electoral Autocracy,52.662,47.338,Sub-Saharan Africa
Cameroon,2004,47.1,0.51289417,22.70945864,1011.756406,24.2256192,0.23364738,105.4128723,26.5544796,,,3.85,Low income,52.321,0.976075415,17259322,Electoral Autocracy,52.06,47.94,Sub-Saharan Africa
Cameroon,2005,47.34048462,0.49075377,24.59797915,1012.28263,26.37058565,2.013539502,103.4494476,27.06101036,4.2,4.6,3.591,Lower-middle income,52.76,1.402654226,17733408,Electoral Autocracy,51.459,48.541,Sub-Saharan Africa
Cameroon,2006,49,0.494820675,25.63861483,1063.081628,26.30851337,5.11757816,102.3047638,23.56108093,,,3.752,Lower-middle income,53.215,2.028744791,18223677,Electoral Autocracy,50.857,49.143,Sub-Saharan Africa
Cameroon,2007,48.2,0.684629552,28.8854045,1195.649211,29.60777145,0.921402246,104.2417526,32.35641861,2.6,3.5,5.702,Lower-middle income,53.681,2.93,18730283,Electoral Autocracy,50.254,49.746,Sub-Saharan Africa
Cameroon,2008,50.55054855,0.571261476,29.05769615,1377.298635,32.92190211,5.337806276,104.3504791,36.6680603,,,5.426,Lower-middle income,54.153,3.4,19252674,Electoral Autocracy,49.65,50.35,Sub-Saharan Africa
Cameroon,2009,51.63109589,0.716670008,21.40326478,1319.99742,26.36925342,3.043618479,106.266861,40.47853851,,,6.595,Lower-middle income,54.627,3.84,19789922,Electoral Autocracy,49.046,50.954,Sub-Saharan Africa
Cameroon,2010,52.72730255,0.747398981,22.17214409,1286.515888,26.95171122,1.275380462,108.1326599,,3.4,4.9,6.662,Lower-middle income,55.101,4.3,20341236,Electoral Autocracy,48.441,51.559,Sub-Saharan Africa
Cameroon,2011,53.7,0.645188504,25.93207364,1405.094123,31.00422527,2.939699463,107.2281418,48.31893158,,,6.521,Lower-middle income,55.581,5,20906392,Electoral Autocracy,47.836,52.164,Sub-Saharan Africa
Cameroon,2012,54.98992157,0.651969548,26.11820061,1354.54555,30.26891355,2.742534075,111.6661911,51.58778,,,6.158,Lower-middle income,56.073,7.5,21485267,Electoral Autocracy,47.231,52.769,Sub-Saharan Africa
Cameroon,2013,56.15855408,0.511719876,25.56776428,1465.63871,30.03771287,2.05908684,,53.4063797,,,5.069,Lower-middle income,56.576,10,22077300,Electoral Autocracy,46.627,53.373,Sub-Saharan Africa
Cameroon,2014,56.8,0.65931529,24.93807419,1542.620606,30.12672029,1.834130781,113.2790298,57.51034927,3.1,4,6.85,Lower-middle income,57.083,16.21487223,22681853,Electoral Autocracy,46.024,53.976,Sub-Saharan Africa
Cameroon,2015,58.55207825,0.903717549,22.25966622,1327.502561,27.60954078,2.685982772,116.2104416,59.03208923,,,7.744,Lower-middle income,57.583,18.3,23298376,Electoral Autocracy,45.422,54.578,Sub-Saharan Africa
Cameroon,2016,59.76893234,0.927702449,19.23934954,1364.32954,23.96516838,0.861740258,116.1173019,60.05815887,,,8.26,Lower-middle income,58.063,20.6,23926549,Electoral Autocracy,44.821,55.179,Sub-Saharan Africa
Cameroon,2017,60.99382401,0.922900414,18.58391647,1425.106368,22.60605047,0.642673522,110.3206787,,,,7.53,Lower-middle income,58.511,23.20297197,24566070,Electoral Autocracy,44.223,55.777,Sub-Saharan Africa
Cameroon,2018,62.2,0.894742545,19.31368819,1534.492241,23.69769428,1.074299452,103.4021225,,,,7.567,Lower-middle income,58.921,29.7,25216261,Electoral Autocracy,43.626,56.374,Sub-Saharan Africa
"Congo, Dem. Rep.",2000,6.7,0.090291902,11.44961203,405.2162186,15.56479089,513.9068437,,,,,0.893,Low income,,,,Closed Autocracy,64.878,,Sub-Saharan Africa
"Congo, Dem. Rep.",2001,7.160378456,0.216592235,11.98768483,153.5910441,13.05425268,359.9366143,,,,,0.769,Low income,50.667,0.011475782,48428534,Closed Autocracy,64.413,35.587,Sub-Saharan Africa
"Congo, Dem. Rep.",2002,7.820706367,0.209485079,15.67134281,175.009951,13.64550284,31.5225826,66.96289063,,,,0.85,Low income,51.385,0.092790702,49871670,Closed Autocracy,63.945,36.055,Sub-Saharan Africa
"Congo, Dem. Rep.",2003,8.471570015,0.257972794,24.00044304,173.7961252,30.03091314,12.87396572,,,,,1.037,Low income,52.144,0.134914837,51425583,Closed Autocracy,63.474,36.526,Sub-Saharan Africa
"Congo, Dem. Rep.",2004,9.111793518,0.262906856,22.72951351,194.0400026,26.60690111,3.994384008,,,,,1.15,Low income,52.917,0.196208375,53068869,Closed Autocracy,63,37,Sub-Saharan Africa
"Congo, Dem. Rep.",2005,6,0.304153419,22.94418278,218.3862267,29.37042192,21.31681672,,,3.5,2.2,1.445,Low income,53.675,0.238037799,54785894,Closed Autocracy,62.519,37.481,Sub-Saharan Africa
"Congo, Dem. Rep.",2006,10.35978127,0.28180017,21.70009853,255.4330432,26.26316109,13.05269497,,,,,1.553,Low income,54.401,0.29605361,56578046,Electoral Autocracy,62.029,37.971,Sub-Saharan Africa
"Congo, Dem. Rep.",2007,15.2,0.280324743,39.07191379,286.3304725,41.07014126,16.94510065,93.10951233,36.59730148,,,1.696,Low income,55.091,0.37,58453687,Electoral Autocracy,61.53,38.47,Sub-Saharan Africa
"Congo, Dem. Rep.",2008,11.59572029,0.269814179,39.02779926,327.5637218,44.74449239,17.30138457,101.4436188,39.44591141,,,1.811,Low income,55.743,0.44,60411195,Electoral Autocracy,61.024,38.976,Sub-Saharan Africa
"Congo, Dem. Rep.",2009,12.22470379,0.270267562,26.81378781,298.6196916,36.13309155,2.8,100.490921,41.50389862,,,1.695,Low income,56.35,0.56,62448572,Electoral Autocracy,60.509,39.491,Sub-Saharan Africa
"Congo, Dem. Rep.",2010,12.86934471,0.279282052,41.11115415,334.0215777,49.63645614,7.1,99.99916077,41.21020889,,,1.963,Low income,56.909,0.72,64563853,Electoral Autocracy,59.987,40.013,Sub-Saharan Africa
"Congo, Dem. Rep.",2011,13.53587914,0.302783584,39.51561667,387.082477,45.68252753,15.31651591,101.1622391,43.32061005,,,2.439,Low income,57.427,1.2,66755151,Electoral Autocracy,59.456,40.544,Sub-Saharan Africa
"Congo, Dem. Rep.",2012,15.4,0.269611333,30.80300902,424.6003738,37.54870238,9.721828063,105.4910507,43.22605896,5.3,3.6,2.356,Low income,57.914,1.679961015,69020749,Electoral Autocracy,58.918,41.082,Sub-Saharan Africa
"Congo, Dem. Rep.",2013,14.94590092,0.388378814,36.44586131,457.9637475,41.02008384,0.808223101,106.5535507,42.90813828,,,3.538,Low income,58.381,2.2,71358804,Electoral Autocracy,58.373,41.627,Sub-Saharan Africa
"Congo, Dem. Rep.",2014,13.5,0.47829398,36.83218885,486.7870951,41.85796128,1.243038898,110.176651,45.50178909,,,4.631,Low income,58.828,3,73767445,Electoral Autocracy,57.82,42.18,Sub-Saharan Africa
"Congo, Dem. Rep.",2015,16.43629265,0.280917976,27.7255678,497.3170391,31.60686316,0.744198995,107.9770813,46.16579056,,,2.792,Low income,59.254,3.799999507,76244532,Electoral Autocracy,57.26,42.74,Sub-Saharan Africa
"Congo, Dem. Rep.",2016,17.20158195,0.19967134,23.9564422,471.3188225,31.96876806,2.885851073,,,,,1.996,Low income,59.655,6.20997406,78789130,Electoral Autocracy,56.693,43.307,Sub-Saharan Africa
"Congo, Dem. Rep.",2017,18.0063858,0.21218085,35.25052218,467.0742317,39.04085744,,,,,,2.205,Low income,60.026,8.619904916,81398765,Electoral Autocracy,56.12,43.88,Sub-Saharan Africa
"Congo, Dem. Rep.",2018,18.75225258,0.190686122,34.337565,557.0644117,37.95201074,,118.45961,,,,2.231,Low income,60.368,11.7,84068092,Electoral Autocracy,55.54,44.46,Sub-Saharan Africa
"Congo, Rep.",2000,,0.855807792,80.29714722,1032.137542,43.61273719,-0.881991517,86.47666168,,,,0.566,Low income,,,,Closed Autocracy,41.305,,Sub-Saharan Africa
"Congo, Rep.",2001,,0.754965117,77.42002685,869.1005017,53.31245423,0.055989922,101.2436066,,,,0.766,Low income,52.517,0.032223616,3217930,Closed Autocracy,40.844,59.156,Sub-Saharan Africa
"Congo, Rep.",2002,,0.531304583,81.51642548,916.5880378,53.93964559,4.378759718,103.5903015,38.3146019,,,0.575,Low income,53.091,0.157249517,3310376,Electoral Autocracy,40.383,59.617,Sub-Saharan Africa
"Congo, Rep.",2003,,0.744567192,80.8123656,1028.415222,76.04941174,-0.631844987,97.9595108,39.49966812,,,0.916,Low income,53.817,0.460014187,3406915,Electoral Autocracy,39.924,60.076,Sub-Saharan Africa
"Congo, Rep.",2004,,0.660781369,80.52979283,1326.596688,50.83840588,2.42976608,109.313652,44.62115097,,,0.949,Low income,54.667,1.07750493,3510468,Electoral Autocracy,39.467,60.533,Sub-Saharan Africa
"Congo, Rep.",2005,33.8,0.450183254,75.00508375,1834.880014,44.54780851,3.094490115,108.5212097,,18.5,21,0.997,Lower-middle income,55.6,1.46342006,3622775,Electoral Autocracy,39.012,60.988,Sub-Saharan Africa
"Congo, Rep.",2006,34.91806793,0.433165224,77.46412946,2153.491743,48.13663352,6.537843953,108.7347717,,,,1.129,Lower-middle income,56.573,2.007990079,3745143,Electoral Autocracy,38.559,61.441,Sub-Saharan Africa
"Congo, Rep.",2007,35.86069107,0.423145473,68.48539072,2262.85441,80.10123467,2.654646451,106.163147,,,,1.212,Lower-middle income,57.541,2.759704374,3876123,Electoral Autocracy,38.107,61.893,Sub-Saharan Africa
"Congo, Rep.",2008,36.80649567,0.343122292,73.40291853,2892.416962,59.70556813,4.95875092,103.7749023,,,,1.329,Lower-middle income,58.466,4.287509903,4011487,Electoral Autocracy,37.654,62.346,Sub-Saharan Africa
"Congo, Rep.",2009,37.1,0.53514846,64.47991211,2336.160957,71.07245358,4.415003748,107.3627777,,13.9,18.3,1.724,Lower-middle income,59.321,4.5,4145400,Electoral Autocracy,37.2,62.8,Sub-Saharan Africa
"Congo, Rep.",2010,39.96152115,0.460828957,68.52809153,3073.557784,55.53666287,0.391525011,109.160202,,,,1.962,Lower-middle income,60.093,5,4273738,Electoral Autocracy,36.744,63.256,Sub-Saharan Africa
"Congo, Rep.",2011,40.80084991,0.476169011,73.61173274,3557.55617,50.98000997,1.759587043,109.2318726,,,,2.241,Lower-middle income,60.785,5.6,4394842,Electoral Autocracy,36.288,63.712,Sub-Saharan Africa
"Congo, Rep.",2012,41.6,0.54981992,58.08202782,3923.093509,39.36240733,5.010187731,106.6400604,52.59281921,9.4,10.8,2.943,Lower-middle income,61.423,6.106695024,4510197,Electoral Autocracy,35.831,64.169,Sub-Saharan Africa
"Congo, Rep.",2013,42.42240524,0.59625771,52.93434058,3883.746848,40.06863555,4.631616197,,,,,3.208,Lower-middle income,62.022,6.6,4622757,Electoral Autocracy,35.373,64.627,Sub-Saharan Africa
"Congo, Rep.",2014,43.255867,0.588754328,53.15266193,3776.485568,51.08226429,0.912139545,,,,,3.103,Lower-middle income,62.582,7.11,4736965,Electoral Autocracy,34.915,65.085,Sub-Saharan Africa
"Congo, Rep.",2015,44.18732071,0.944853679,42.728167,2447.539308,79.96545702,3.169097968,,,,,3.451,Lower-middle income,63.097,7.615974662,4856093,Electoral Autocracy,34.457,65.543,Sub-Saharan Africa
"Congo, Rep.",2016,45.1781311,1.185322472,45.25409176,2039.453223,86.26363788,3.190561797,,,,,3.702,Lower-middle income,63.556,8.121949323,4980996,Electoral Autocracy,33.999,66.001,Sub-Saharan Africa
"Congo, Rep.",2017,46.12187958,1.175221452,57.96601169,2173.680253,55.06815978,0.450063823,,,,,3.526,Lower-middle income,63.954,8.65,5110701,Electoral Autocracy,33.541,66.459,Sub-Saharan Africa
"Congo, Rep.",2018,47.22546768,1.175322337,71.17168343,2601.410483,49.10424394,1.152778964,,,,,3.518,Lower-middle income,64.29,,5244363,Electoral Autocracy,33.084,66.916,Sub-Saharan Africa
Colombia,2000,95.2,1.100407334,15.91513972,2520.481089,16.75194575,9.222570802,119.3839417,73.08660126,16.9,24.5,56.259,Lower-middle income,,,,Electoral Democracy,26.043,,Latin America and Caribbean
Colombia,2001,98.47,1.139738301,15.38713577,2439.682456,18.51397603,7.969702931,116.2485733,,12,19.4,55.939,Lower-middle income,73.241,2.854199971,40255956,Electoral Democracy,25.621,74.379,Latin America and Caribbean
Colombia,2002,94.93788147,1.176538884,14.81556968,2396.627127,18.16706954,6.351925074,117.1530533,74.63543701,12,18.1,55.43,Lower-middle income,73.517,4.6,40875363,Electoral Democracy,25.203,74.797,Latin America and Caribbean
Colombia,2003,95.18396759,1.318350097,16.57529971,2281.401762,19.94088381,7.130741686,,,10.5,17.1,57.094,Lower-middle income,73.777,7.388923711,41483872,Electoral Democracy,24.789,75.211,Latin America and Caribbean
Colombia,2004,95.41941833,1.073800406,16.77075142,2782.623185,19.09267551,5.901261815,119.5810089,79.10735321,10.2,16.4,54.569,Lower-middle income,74.026,9.118690303,42075953,Electoral Democracy,24.38,75.62,Latin America and Caribbean
Colombia,2005,96.8,0.997484578,16.97104374,3414.465158,20.45165376,5.051420287,121.526619,82.86219788,8.7,14.5,60.06,Lower-middle income,74.265,11.00726389,42647731,Electoral Democracy,23.976,76.024,Latin America and Caribbean
Colombia,2006,95.85785675,0.978918722,17.72858775,3741.092837,21.91276821,4.292450118,122.4302368,86.28616333,8.6,15.2,62.005,Lower-middle income,74.5,15.34167454,43200901,Electoral Democracy,23.577,76.423,Latin America and Caribbean
Colombia,2007,96.06945801,0.802492355,16.43314213,4714.073055,20.66575497,5.545141282,123.1524734,89.21082306,8.3,13.1,60.179,Lower-middle income,74.732,21.8,43737512,Electoral Democracy,23.184,76.816,Latin America and Caribbean
Colombia,2008,96.806763,0.78008815,18.10959514,5472.53653,21.05805428,6.998550403,123.645752,90.78518677,8.5,13.5,66.65,Upper-middle income,74.962,25.6,44254972,Electoral Democracy,22.796,77.204,Latin America and Caribbean
Colombia,2009,96.057229,0.897977225,16.42449569,5193.241458,18.73163282,4.201044769,124.5789108,95.26943207,9,14.5,72.557,Upper-middle income,75.193,30,44750054,Electoral Democracy,22.413,77.587,Latin America and Caribbean
Colombia,2010,96.788995,0.796697867,16.34084476,6336.709474,17.92375841,2.271183264,120.3232117,97.54611969,8.6,14.2,76.278,Upper-middle income,75.424,36.5,45222699,Electoral Democracy,22.036,77.964,Latin America and Caribbean
Colombia,2011,96.6936,0.715037085,19.27650507,7335.166934,20.19391848,3.417589591,117.6694717,99.15142822,7.9,13.1,76.08,Upper-middle income,75.655,40.35091575,45662747,Electoral Democracy,21.665,78.335,Latin America and Caribbean
Colombia,2012,97.032176,0.697974659,18.81120528,8050.255372,20.02394574,3.167325603,114.9600525,95.40425873,7.6,12.7,79.727,Upper-middle income,75.882,48.98,46075721,Electoral Democracy,21.299,78.701,Latin America and Caribbean
Colombia,2013,97.779418,0.812717388,18.08643972,8218.347844,19.90020908,2.018098479,116.2692108,96.14040375,7.1,11.7,89.989,Upper-middle income,76.105,51.7,46495492,Electoral Democracy,20.939,79.061,Latin America and Caribbean
Colombia,2014,97.790938,0.788807093,16.63474911,8114.343921,20.85271653,2.897818744,114.5444183,94.9876709,6.7,11,90.952,Upper-middle income,76.322,52.57,46967706,Electoral Democracy,20.585,79.415,Latin America and Caribbean
Colombia,2015,98.186898,1.130853233,15.65021151,6175.87603,22.71055261,4.990234275,115.2318878,94.7192688,6.4,10.8,86.071,Upper-middle income,76.531,55.90497251,47520667,Electoral Democracy,20.236,79.764,Latin America and Caribbean
Colombia,2016,98.4,1.255772718,14.71713928,5870.777957,21.48551371,7.514293228,116.2337036,95.01463318,6.8,11.2,100.801,Upper-middle income,76.732,58.13649357,48175048,Electoral Democracy,19.892,80.108,Latin America and Caribbean
